#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MYC	SELL	9606.ENSP00000479618	9606.ENSP00000236147	0	0	0	0	0	0	0	0.459	0.459
MYC	TNFSF10	9606.ENSP00000479618	9606.ENSP00000241261	0	0	0	0	0	0	0	0.407	0.407
MYC	TWIST1	9606.ENSP00000479618	9606.ENSP00000242261	0	0	0	0	0	0	0.900	0.642	0.962
MYC	SNAI1	9606.ENSP00000479618	9606.ENSP00000244050	0	0	0	0	0.068	0	0	0.690	0.698
MYC	SOX4	9606.ENSP00000479618	9606.ENSP00000244745	0	0	0	0	0	0.144	0	0.619	0.660
MYC	SOX9	9606.ENSP00000479618	9606.ENSP00000245479	0	0	0	0	0	0.057	0	0.608	0.614
MYC	USP2	9606.ENSP00000479618	9606.ENSP00000260187	0	0	0	0	0	0.270	0	0.247	0.426
MYC	SLC7A5	9606.ENSP00000479618	9606.ENSP00000261622	0	0	0	0	0.105	0	0	0.458	0.494
MYC	SYP	9606.ENSP00000479618	9606.ENSP00000263233	0	0	0	0	0	0	0	0.429	0.429
MYC	UBE2S	9606.ENSP00000479618	9606.ENSP00000264552	0	0	0	0	0.076	0.144	0	0.390	0.475
MYC	PPARGC1A	9606.ENSP00000479618	9606.ENSP00000264867	0	0	0	0	0.065	0	0	0.517	0.529
MYC	WNT2	9606.ENSP00000479618	9606.ENSP00000265441	0	0	0	0	0.048	0	0	0.584	0.587
MYC	WNT9A	9606.ENSP00000479618	9606.ENSP00000272164	0	0	0	0	0	0	0	0.408	0.408
MYC	PDCD4	9606.ENSP00000479618	9606.ENSP00000280154	0	0	0	0	0	0	0	0.504	0.504
MYC	WIF1	9606.ENSP00000479618	9606.ENSP00000286574	0	0	0	0	0	0	0	0.473	0.473
MYC	TIAM1	9606.ENSP00000479618	9606.ENSP00000286827	0	0	0	0	0	0.270	0	0.806	0.852
MYC	TDGF1	9606.ENSP00000479618	9606.ENSP00000296145	0	0	0	0	0	0.097	0	0.412	0.446
MYC	SHH	9606.ENSP00000479618	9606.ENSP00000297261	0	0	0	0	0	0	0	0.645	0.645
MYC	TUBB3	9606.ENSP00000479618	9606.ENSP00000320295	0	0	0	0	0	0.122	0	0.425	0.473
MYC	SLC2A4	9606.ENSP00000479618	9606.ENSP00000320935	0	0	0	0	0	0	0	0.956	0.956
MYC	TSPYL5	9606.ENSP00000479618	9606.ENSP00000322802	0	0	0	0	0	0	0	0.439	0.439
MYC	SOX2	9606.ENSP00000479618	9606.ENSP00000323588	0	0	0	0	0	0.057	0.900	0.926	0.992
MYC	PGR	9606.ENSP00000479618	9606.ENSP00000325120	0	0	0	0	0	0.291	0	0.603	0.706
MYC	WNT11	9606.ENSP00000479618	9606.ENSP00000325526	0	0	0	0	0	0	0	0.471	0.471
MYC	PMAIP1	9606.ENSP00000479618	9606.ENSP00000326119	0	0	0	0	0.102	0	0	0.720	0.738
MYC	PIF1	9606.ENSP00000479618	9606.ENSP00000328174	0	0	0	0	0.062	0	0	0.671	0.679
MYC	SHMT2	9606.ENSP00000479618	9606.ENSP00000333667	0	0	0	0	0.112	0.066	0	0.337	0.402
MYC	NME1	9606.ENSP00000479618	9606.ENSP00000337060	0	0	0	0	0.069	0	0	0.518	0.532
MYC	ZBTB16	9606.ENSP00000479618	9606.ENSP00000338157	0	0	0	0	0	0.058	0	0.455	0.464
MYC	TCF7	9606.ENSP00000479618	9606.ENSP00000340347	0	0	0	0	0.052	0	0	0.597	0.602
MYC	UBE2C	9606.ENSP00000479618	9606.ENSP00000348838	0	0	0	0	0.123	0.062	0	0.386	0.451
MYC	PAX5	9606.ENSP00000479618	9606.ENSP00000350844	0	0	0	0	0	0.129	0	0.631	0.664
MYC	PIK3CG	9606.ENSP00000479618	9606.ENSP00000352121	0	0	0	0	0	0.102	0	0.408	0.446
MYC	TEAD4	9606.ENSP00000479618	9606.ENSP00000352926	0	0	0	0	0.088	0	0	0.404	0.433
MYC	ZEB1	9606.ENSP00000479618	9606.ENSP00000354487	0	0	0	0	0	0	0.900	0.659	0.964
MYC	PROX1	9606.ENSP00000479618	9606.ENSP00000355925	0	0	0	0	0	0	0	0.453	0.453
MYC	NR5A2	9606.ENSP00000479618	9606.ENSP00000356331	0	0	0	0	0	0	0	0.452	0.452
MYC	SGK1	9606.ENSP00000479618	9606.ENSP00000356832	0	0	0	0	0.065	0	0	0.515	0.528
MYC	PHGDH	9606.ENSP00000479618	9606.ENSP00000358417	0	0	0	0	0.062	0.066	0	0.616	0.634
MYC	PLAU	9606.ENSP00000479618	9606.ENSP00000361850	0	0	0	0	0.076	0.111	0	0.534	0.583
MYC	PSAT1	9606.ENSP00000479618	9606.ENSP00000365773	0	0	0	0	0.083	0	0	0.391	0.418
MYC	TP73	9606.ENSP00000479618	9606.ENSP00000367545	0	0	0	0	0	0.505	0.900	0.384	0.966
MYC	TFAP2A	9606.ENSP00000479618	9606.ENSP00000368924	0	0	0	0	0.070	0.270	0.650	0.639	0.902
MYC	RFC3	9606.ENSP00000479618	9606.ENSP00000369411	0	0	0	0	0.088	0.129	0	0.445	0.521
MYC	NOP56	9606.ENSP00000479618	9606.ENSP00000370589	0	0	0	0	0.108	0.164	0	0.263	0.403
MYC	RHOH	9606.ENSP00000479618	9606.ENSP00000371219	0	0	0	0	0	0.057	0	0.397	0.407
MYC	RBMS3	9606.ENSP00000479618	9606.ENSP00000373277	0	0	0	0	0.062	0	0	0.388	0.401
MYC	UTP14A	9606.ENSP00000479618	9606.ENSP00000377944	0	0	0	0	0.076	0.421	0	0.156	0.509
MYC	SPP1	9606.ENSP00000479618	9606.ENSP00000378517	0	0	0	0	0	0	0	0.459	0.459
MYC	PSPH	9606.ENSP00000479618	9606.ENSP00000378854	0	0	0	0	0	0	0	0.460	0.460
MYC	NDE1	9606.ENSP00000479618	9606.ENSP00000379643	0	0	0	0	0.062	0	0	0.451	0.463
MYC	SOX10	9606.ENSP00000479618	9606.ENSP00000380093	0	0	0	0	0	0.057	0	0.515	0.523
MYC	TCL1A	9606.ENSP00000479618	9606.ENSP00000385036	0	0	0	0	0	0	0	0.458	0.457
MYC	NRXN1	9606.ENSP00000479618	9606.ENSP00000385142	0	0	0	0	0	0	0	0.424	0.424
MYC	SFRP4	9606.ENSP00000479618	9606.ENSP00000410715	0	0	0	0	0	0	0	0.424	0.424
MYC	PTPRC	9606.ENSP00000479618	9606.ENSP00000411355	0	0	0	0	0	0	0	0.601	0.601
MYC	TOP2A	9606.ENSP00000479618	9606.ENSP00000411532	0	0	0	0	0.145	0.129	0	0.510	0.604
MYC	SLC2A1	9606.ENSP00000479618	9606.ENSP00000416293	0	0	0	0	0.083	0.066	0	0.685	0.707
MYC	POU5F1B	9606.ENSP00000479618	9606.ENSP00000419298	0	0	0	0	0	0.057	0	0.590	0.597
MYC	ZEB2	9606.ENSP00000479618	9606.ENSP00000454157	0	0	0	0	0	0	0	0.559	0.559
MYC	STRA6	9606.ENSP00000479618	9606.ENSP00000456609	0	0	0	0	0	0	0	0.428	0.428
MYC	VEGFA	9606.ENSP00000479618	9606.ENSP00000478570	0	0	0	0	0	0	0	0.761	0.761
MYC	NCAM1	9606.ENSP00000479618	9606.ENSP00000480132	0	0	0	0	0	0	0	0.455	0.455
MYEOV	WNT3	9606.ENSP00000308330	9606.ENSP00000225512	0	0	0	0	0	0	0	0.450	0.450
MYEOV	SERPINB5	9606.ENSP00000308330	9606.ENSP00000372221	0	0	0	0	0.076	0	0	0.642	0.655
MYH11	MYL9	9606.ENSP00000379616	9606.ENSP00000279022	0	0	0	0	0.200	0.788	0.800	0.734	0.989
MYH11	PDLIM3	9606.ENSP00000379616	9606.ENSP00000284770	0	0	0	0	0.139	0.149	0	0.287	0.432
MYH11	RUNX1	9606.ENSP00000379616	9606.ENSP00000300305	0	0	0	0	0	0	0	0.414	0.414
MYH11	SYNPO2	9606.ENSP00000379616	9606.ENSP00000306015	0	0	0	0	0.161	0.149	0	0.264	0.429
MYH11	PLN	9606.ENSP00000379616	9606.ENSP00000350132	0	0	0	0	0.305	0	0	0.244	0.452
MYH11	TPM1	9606.ENSP00000379616	9606.ENSP00000351022	0	0	0	0	0.159	0.176	0.600	0.457	0.829
MYH11	MYLK	9606.ENSP00000379616	9606.ENSP00000353452	0	0	0	0	0.256	0.180	0.900	0.746	0.982
MYH11	TCF21	9606.ENSP00000379616	9606.ENSP00000356857	0	0	0	0	0.064	0	0	0.387	0.401
MYH11	SORBS1	9606.ENSP00000379616	9606.ENSP00000360293	0	0	0	0	0.108	0	0.600	0.178	0.681
MYH11	TNNC2	9606.ENSP00000379616	9606.ENSP00000361636	0	0	0	0	0.136	0.220	0	0.275	0.469
MYH11	TPM2	9606.ENSP00000379616	9606.ENSP00000367542	0	0	0	0	0.189	0.176	0.600	0.478	0.842
MYH11	NDE1	9606.ENSP00000379616	9606.ENSP00000379643	0	0	0	0	0	0	0	0.484	0.484
MYH11	SLC6A6	9606.ENSP00000379616	9606.ENSP00000480890	0	0	0	0	0.062	0	0	0.662	0.670
MYH11	SMTN	9606.ENSP00000379616	9606.ENSP00000484398	0	0	0	0	0.064	0.076	0	0.809	0.820
MYH11	MYOCD	9606.ENSP00000379616	9606.ENSP00000401678	0	0	0	0	0.090	0	0	0.830	0.838
MYH11	TAGLN	9606.ENSP00000379616	9606.ENSP00000432282	0	0	0	0	0.236	0	0	0.845	0.877
MYH11	PPP1R12B	9606.ENSP00000379616	9606.ENSP00000476755	0	0	0	0	0.142	0.169	0.900	0.373	0.949
MYH15	MYLK	9606.ENSP00000273353	9606.ENSP00000353452	0	0	0	0	0.063	0.137	0	0.396	0.469
MYH15	TPM1	9606.ENSP00000273353	9606.ENSP00000351022	0	0	0	0	0.112	0.176	0	0.360	0.491
MYH15	TTC26	9606.ENSP00000273353	9606.ENSP00000419279	0	0	0	0	0.062	0	0	0.514	0.524
MYH15	TPM2	9606.ENSP00000273353	9606.ENSP00000367542	0	0	0	0	0.112	0.176	0	0.433	0.548
MYH15	MYL9	9606.ENSP00000273353	9606.ENSP00000279022	0	0	0	0	0	0.256	0	0.749	0.805
MYH7B	TNNC2	9606.ENSP00000262873	9606.ENSP00000361636	0	0	0	0	0.136	0.220	0	0.206	0.418
MYH7B	MYOM1	9606.ENSP00000262873	9606.ENSP00000348821	0	0	0	0	0.087	0.137	0	0.334	0.430
MYH7B	SMPX	9606.ENSP00000262873	9606.ENSP00000368808	0	0	0	0	0.089	0	0	0.558	0.581
MYH7B	TPM2	9606.ENSP00000262873	9606.ENSP00000367542	0	0	0	0	0.159	0.176	0	0.456	0.590
MYH7B	PPP1R12B	9606.ENSP00000262873	9606.ENSP00000476755	0	0	0	0	0.072	0.169	0	0.516	0.594
MYH7B	MYLK	9606.ENSP00000262873	9606.ENSP00000353452	0	0	0	0	0.131	0.180	0	0.494	0.608
MYH7B	SHROOM4	9606.ENSP00000262873	9606.ENSP00000365188	0	0	0	0	0	0	0	0.643	0.643
MYH7B	MYL9	9606.ENSP00000262873	9606.ENSP00000279022	0	0	0	0	0.064	0.353	0	0.758	0.840
MYH7B	TPM1	9606.ENSP00000262873	9606.ENSP00000351022	0	0	0	0	0.159	0.724	0	0.409	0.851
MYL9	SPEG	9606.ENSP00000279022	9606.ENSP00000311684	0	0	0	0	0.088	0.293	0	0.163	0.413
MYL9	SMTN	9606.ENSP00000279022	9606.ENSP00000484398	0	0	0	0	0.110	0.139	0	0.325	0.438
MYL9	MYOCD	9606.ENSP00000279022	9606.ENSP00000401678	0	0	0	0	0.140	0	0	0.396	0.458
MYL9	MYOM1	9606.ENSP00000279022	9606.ENSP00000348821	0	0	0	0	0.065	0.174	0	0.390	0.488
MYL9	SLC26A3	9606.ENSP00000279022	9606.ENSP00000345873	0	0	0	0	0.056	0	0	0.632	0.638
MYL9	SORBS1	9606.ENSP00000279022	9606.ENSP00000360293	0	0	0	0	0.062	0	0.600	0.450	0.775
MYL9	TPM1	9606.ENSP00000279022	9606.ENSP00000351022	0	0	0	0	0.209	0.103	0.600	0.556	0.857
MYL9	TAGLN	9606.ENSP00000279022	9606.ENSP00000432282	0	0	0	0	0.777	0	0	0.533	0.891
MYL9	RUNX1	9606.ENSP00000279022	9606.ENSP00000300305	0	0	0	0	0	0	0.900	0.132	0.909
MYL9	TPM2	9606.ENSP00000279022	9606.ENSP00000367542	0	0	0	0	0.532	0.103	0.600	0.602	0.924
MYL9	PPP1R12B	9606.ENSP00000279022	9606.ENSP00000476755	0	0	0	0	0.049	0.180	0.900	0.498	0.955
MYL9	MYLK	9606.ENSP00000279022	9606.ENSP00000353452	0	0	0	0	0.290	0.174	0.900	0.830	0.988
MYLK	SVIL	9606.ENSP00000353452	9606.ENSP00000348128	0	0	0	0	0.062	0.213	0	0.416	0.531
MYLK	TPM1	9606.ENSP00000353452	9606.ENSP00000351022	0	0	0	0	0.195	0	0.650	0.455	0.833
MYLK	SMTN	9606.ENSP00000353452	9606.ENSP00000484398	0	0	0	0	0.084	0.073	0	0.419	0.464
MYLK	MYOCD	9606.ENSP00000353452	9606.ENSP00000401678	0	0	0	0	0.096	0	0	0.466	0.496
MYLK	PRKACB	9606.ENSP00000353452	9606.ENSP00000359719	0	0	0	0.690	0.062	0	0.600	0.126	0.619
MYLK	TAGLN	9606.ENSP00000353452	9606.ENSP00000432282	0	0	0	0	0.194	0	0	0.560	0.630
MYLK	SORBS1	9606.ENSP00000353452	9606.ENSP00000360293	0	0	0	0	0.100	0	0.650	0.119	0.698
MYLK	TPM2	9606.ENSP00000353452	9606.ENSP00000367542	0	0	0	0	0.188	0	0.650	0.394	0.812
MYLK	PPP1R12B	9606.ENSP00000353452	9606.ENSP00000476755	0	0	0	0	0.053	0.255	0.650	0.515	0.864
MYO1A	PDLIM3	9606.ENSP00000393392	9606.ENSP00000284770	0	0	0	0	0.062	0.129	0.540	0.060	0.599
MYO1A	TNNC2	9606.ENSP00000393392	9606.ENSP00000361636	0	0	0	0	0	0.157	0	0.635	0.679
MYO1A	SMTN	9606.ENSP00000393392	9606.ENSP00000484398	0	0	0	0	0.065	0.076	0.540	0.053	0.573
MYOC	PTGDS	9606.ENSP00000037502	9606.ENSP00000360687	0	0	0	0	0.063	0	0	0.396	0.409
MYOC	PGR	9606.ENSP00000037502	9606.ENSP00000325120	0	0	0	0	0.065	0	0	0.438	0.452
MYOC	SPARC	9606.ENSP00000037502	9606.ENSP00000231061	0	0	0	0	0.062	0.297	0	0.267	0.474
MYOC	SFRP1	9606.ENSP00000037502	9606.ENSP00000220772	0	0	0	0	0	0	0	0.527	0.528
MYOC	SNCG	9606.ENSP00000037502	9606.ENSP00000361087	0	0	0	0	0.062	0	0	0.631	0.640
MYOC	WIF1	9606.ENSP00000037502	9606.ENSP00000286574	0	0	0	0	0.062	0.165	0	0.735	0.775
MYOC	SPARCL1	9606.ENSP00000037502	9606.ENSP00000414856	0	0	0	0	0.089	0.297	0	0.690	0.784
MYOC	TMTC1	9606.ENSP00000037502	9606.ENSP00000442046	0	0	0	0	0.062	0	0	0.785	0.790
MYOCD	SALL4	9606.ENSP00000401678	9606.ENSP00000217086	0	0	0	0	0	0	0	0.426	0.426
MYOCD	SMTN	9606.ENSP00000401678	9606.ENSP00000484398	0	0	0	0	0.062	0	0	0.704	0.711
MYOCD	TAGLN	9606.ENSP00000401678	9606.ENSP00000432282	0	0	0	0	0.126	0	0	0.820	0.836
MYOM1	PDLIM3	9606.ENSP00000348821	9606.ENSP00000284770	0	0	0	0	0.062	0	0	0.458	0.470
MYOM1	NEURL1	9606.ENSP00000348821	9606.ENSP00000358795	0	0	0	0	0	0	0	0.465	0.465
MYOM1	SMYD1	9606.ENSP00000348821	9606.ENSP00000393453	0	0	0	0	0.117	0	0	0.434	0.480
MZB1	TNFRSF17	9606.ENSP00000303920	9606.ENSP00000053243	0	0	0	0	0.730	0	0	0.409	0.833
MZB1	POU2AF1	9606.ENSP00000303920	9606.ENSP00000376786	0	0	0	0	0.610	0	0	0.462	0.781
NAALADL1	SELL	9606.ENSP00000351484	9606.ENSP00000236147	0	0	0	0	0.076	0	0	0.637	0.650
NAALADL1	UCHL1	9606.ENSP00000351484	9606.ENSP00000284440	0	0	0	0	0	0	0	0.747	0.747
NAALADL1	PTPRC	9606.ENSP00000351484	9606.ENSP00000411355	0	0	0	0	0.076	0	0	0.561	0.577
NAALADL1	NCAM1	9606.ENSP00000351484	9606.ENSP00000480132	0	0	0	0	0	0	0	0.601	0.601
NACAD	RPL22L1	9606.ENSP00000420477	9606.ENSP00000346080	0	0	0	0	0.496	0	0	0	0.495
NAP1L2	PUS7	9606.ENSP00000362616	9606.ENSP00000348722	0	0	0	0	0	0	0	0.448	0.448
NAP1L2	NAP1L3	9606.ENSP00000362616	9606.ENSP00000362171	0	0	0	0.808	0.558	0.500	0	0.698	0.800
NBEA	PRKAR2B	9606.ENSP00000383295	9606.ENSP00000265717	0	0	0	0	0.080	0.213	0	0.352	0.490
NBEA	NRXN1	9606.ENSP00000383295	9606.ENSP00000385142	0	0	0	0	0.139	0	0	0.341	0.408
NBPF1	UGT2B17	9606.ENSP00000474456	9606.ENSP00000320401	0	0	0	0	0	0	0	0.817	0.817
NCAM1	NGFR	9606.ENSP00000480132	9606.ENSP00000172229	0	0	0	0	0.080	0	0	0.527	0.547
NCAM1	NTN1	9606.ENSP00000480132	9606.ENSP00000173229	0	0	0	0	0.062	0.163	0	0.371	0.463
NCAM1	SELL	9606.ENSP00000480132	9606.ENSP00000236147	0	0	0	0	0	0	0	0.666	0.666
NCAM1	TNFSF9	9606.ENSP00000480132	9606.ENSP00000245817	0	0	0	0	0	0	0	0.493	0.493
NCAM1	SEMA6A	9606.ENSP00000480132	9606.ENSP00000257414	0	0	0	0	0.096	0.184	0	0.314	0.450
NCAM1	SYP	9606.ENSP00000480132	9606.ENSP00000263233	0	0	0	0	0.170	0.150	0	0.860	0.892
NCAM1	UCHL1	9606.ENSP00000480132	9606.ENSP00000284440	0	0	0	0	0.118	0.426	0	0.562	0.759
NCAM1	SST	9606.ENSP00000480132	9606.ENSP00000287641	0	0	0	0	0.136	0	0	0.414	0.472
NCAM1	S100B	9606.ENSP00000480132	9606.ENSP00000291700	0	0	0	0	0.139	0	0	0.489	0.541
NCAM1	SHH	9606.ENSP00000480132	9606.ENSP00000297261	0	0	0	0	0.063	0	0	0.439	0.452
NCAM1	PRKCB	9606.ENSP00000480132	9606.ENSP00000305355	0	0	0	0	0.086	0.315	0	0.199	0.456
NCAM1	SPTBN5	9606.ENSP00000480132	9606.ENSP00000317790	0	0	0	0	0.064	0.066	0.500	0.188	0.597
NCAM1	TUBB3	9606.ENSP00000480132	9606.ENSP00000320295	0	0	0	0	0.065	0.069	0	0.511	0.537
NCAM1	SOX2	9606.ENSP00000480132	9606.ENSP00000323588	0	0	0	0	0.107	0	0	0.586	0.615
NCAM1	SEMA6D	9606.ENSP00000480132	9606.ENSP00000324857	0	0	0	0	0.115	0.184	0	0.321	0.467
NCAM1	PGR	9606.ENSP00000480132	9606.ENSP00000325120	0	0	0	0	0.062	0	0	0.403	0.416
NCAM1	PCSK7	9606.ENSP00000480132	9606.ENSP00000325917	0	0	0	0	0	0	0	0.675	0.675
NCAM1	SLIT3	9606.ENSP00000480132	9606.ENSP00000332164	0	0	0	0	0.091	0.105	0	0.374	0.446
NCAM1	PIGR	9606.ENSP00000480132	9606.ENSP00000348888	0	0	0	0	0	0	0	0.550	0.550
NCAM1	PAX5	9606.ENSP00000480132	9606.ENSP00000350844	0	0	0	0	0	0	0	0.557	0.557
NCAM1	TLR9	9606.ENSP00000480132	9606.ENSP00000353874	0	0	0	0	0	0.059	0	0.419	0.430
NCAM1	SLAMF7	9606.ENSP00000480132	9606.ENSP00000357022	0	0	0	0	0	0	0	0.402	0.402
NCAM1	SORBS1	9606.ENSP00000480132	9606.ENSP00000360293	0	0	0	0	0.116	0	0	0.391	0.438
NCAM1	TLR7	9606.ENSP00000480132	9606.ENSP00000370034	0	0	0	0	0	0.059	0	0.418	0.428
NCAM1	PTPRZ1	9606.ENSP00000480132	9606.ENSP00000377047	0	0	0	0	0.159	0.087	0	0.877	0.898
NCAM1	SOX10	9606.ENSP00000480132	9606.ENSP00000380093	0	0	0	0	0.109	0	0	0.432	0.473
NCAM1	TCL1A	9606.ENSP00000480132	9606.ENSP00000385036	0	0	0	0	0	0	0	0.455	0.455
NCAM1	NRXN1	9606.ENSP00000480132	9606.ENSP00000385142	0	0	0	0	0.297	0	0	0.252	0.452
NCAM1	RELN	9606.ENSP00000480132	9606.ENSP00000392423	0	0	0	0	0.105	0	0	0.494	0.529
NCAM1	PTPRC	9606.ENSP00000480132	9606.ENSP00000411355	0	0	0	0	0	0.142	0	0.840	0.857
NCAM1	STMN2	9606.ENSP00000480132	9606.ENSP00000429243	0	0	0	0	0.314	0.103	0	0.230	0.485
NCAM1	SPTBN2	9606.ENSP00000480132	9606.ENSP00000432568	0	0	0	0	0.064	0.066	0.500	0.198	0.602
NCAM1	PCSK5	9606.ENSP00000480132	9606.ENSP00000446280	0	0	0	0	0	0	0	0.794	0.794
NCAM1	RBFOX3	9606.ENSP00000480132	9606.ENSP00000463653	0	0	0	0	0.131	0	0	0.628	0.663
NCAM1	VEGFA	9606.ENSP00000480132	9606.ENSP00000478570	0	0	0	0	0	0	0	0.505	0.505
NCAM1	NEFL	9606.ENSP00000480132	9606.ENSP00000482169	0	0	0	0	0.217	0	0	0.297	0.427
NCF1	TIAM1	9606.ENSP00000289473	9606.ENSP00000286827	0	0	0	0	0	0.376	0	0.359	0.583
NCF1	PREX2	9606.ENSP00000289473	9606.ENSP00000288368	0	0	0	0	0.061	0.376	0	0.249	0.521
NCF1	TRIM9	9606.ENSP00000289473	9606.ENSP00000298355	0	0	0	0	0	0.409	0	0	0.408
NCF1	SYT7	9606.ENSP00000289473	9606.ENSP00000444201	0	0	0	0	0	0	0	0.415	0.414
NCF1	TLR3	9606.ENSP00000289473	9606.ENSP00000296795	0	0	0	0	0.062	0	0	0.419	0.432
NCF1	PTPRC	9606.ENSP00000289473	9606.ENSP00000411355	0	0	0	0	0.307	0	0	0.241	0.451
NCF1	VEGFA	9606.ENSP00000289473	9606.ENSP00000478570	0	0	0	0	0	0	0	0.451	0.451
NCF1	OLR1	9606.ENSP00000289473	9606.ENSP00000309124	0	0	0	0	0.062	0	0	0.440	0.453
NCF1	NOS1	9606.ENSP00000289473	9606.ENSP00000477999	0	0	0	0	0.053	0	0	0.468	0.475
NCF1	SPIB	9606.ENSP00000289473	9606.ENSP00000471921	0	0	0	0	0.116	0	0	0.435	0.479
NCF1	XDH	9606.ENSP00000289473	9606.ENSP00000368727	0	0	0	0	0.062	0	0	0.552	0.562
NCF1	PRKCB	9606.ENSP00000289473	9606.ENSP00000305355	0	0	0	0	0.095	0.868	0.900	0.475	0.992
NCKAP1L	PDE4D	9606.ENSP00000293373	9606.ENSP00000345502	0	0.001	0	0	0	0	0	0.433	0.433
NCKAP1L	PDE5A	9606.ENSP00000293373	9606.ENSP00000347046	0	0	0	0	0	0	0	0.460	0.459
NCKAP1L	PDE2A	9606.ENSP00000293373	9606.ENSP00000334910	0	0	0	0	0	0	0	0.470	0.470
NCKAP1L	PDE3A	9606.ENSP00000293373	9606.ENSP00000351957	0	0	0	0	0	0	0	0.547	0.547
NCKAP1L	VSIG4	9606.ENSP00000293373	9606.ENSP00000363869	0	0	0	0	0.131	0	0	0.513	0.558
NCKAP1L	PTPRC	9606.ENSP00000293373	9606.ENSP00000411355	0	0	0	0	0.570	0.076	0	0.456	0.765
NDE1	TMCC3	9606.ENSP00000379643	9606.ENSP00000261226	0	0	0	0	0	0	0	0.433	0.433
NDE1	TPX2	9606.ENSP00000379643	9606.ENSP00000300403	0	0	0	0	0.066	0	0	0.398	0.413
NDE1	PAFAH1B3	9606.ENSP00000379643	9606.ENSP00000444935	0	0	0	0	0	0	0	0.618	0.618
NDE1	WDR62	9606.ENSP00000379643	9606.ENSP00000384792	0	0	0	0	0.062	0	0	0.645	0.652
NDN	NNAT	9606.ENSP00000332643	9606.ENSP00000062104	0	0	0	0	0.084	0	0	0.594	0.612
NDN	NGFR	9606.ENSP00000332643	9606.ENSP00000172229	0	0	0	0	0.063	0.704	0.900	0.590	0.987
NDN	PPARGC1A	9606.ENSP00000332643	9606.ENSP00000264867	0	0	0	0	0.062	0.270	0	0.494	0.623
NDN	SOX2	9606.ENSP00000332643	9606.ENSP00000323588	0	0	0	0	0.063	0.345	0	0.150	0.433
NDN	PEG3	9606.ENSP00000332643	9606.ENSP00000326581	0	0	0	0	0.130	0	0	0.589	0.627
NDN	NME1	9606.ENSP00000332643	9606.ENSP00000337060	0	0	0	0	0	0	0	0.481	0.481
NDN	PEG10	9606.ENSP00000332643	9606.ENSP00000418944	0	0	0	0	0.062	0	0	0.591	0.600
NDN	SGCE	9606.ENSP00000332643	9606.ENSP00000398930	0	0	0	0	0.062	0	0	0.613	0.621
NDUFA4L2	PKMYT1	9606.ENSP00000377411	9606.ENSP00000262300	0	0	0	0	0	0	0	0.483	0.483
NDUFA4L2	PRKACB	9606.ENSP00000377411	9606.ENSP00000359719	0	0	0	0	0	0	0.600	0	0.600
NEBL	SLC41A2	9606.ENSP00000366326	9606.ENSP00000258538	0	0	0	0	0	0	0	0.546	0.546
NEBL	PDLIM3	9606.ENSP00000366326	9606.ENSP00000284770	0	0	0	0	0.065	0	0	0.422	0.437
NEBL	SYNPO2	9606.ENSP00000366326	9606.ENSP00000306015	0	0	0	0	0.065	0	0	0.393	0.408
NEBL	NEXN	9606.ENSP00000366326	9606.ENSP00000333938	0	0	0	0	0.089	0	0	0.392	0.422
NEBL	PPP1R12B	9606.ENSP00000366326	9606.ENSP00000476755	0	0	0	0	0.086	0.402	0	0	0.430
NEBL	PAMR1	9606.ENSP00000366326	9606.ENSP00000482899	0	0	0	0	0	0	0	0.465	0.465
NEBL	PALLD	9606.ENSP00000366326	9606.ENSP00000425556	0	0	0	0	0.063	0	0	0.492	0.504
NEFL	PRPH	9606.ENSP00000482169	9606.ENSP00000257860	0	0	0	0.891	0.062	0	0.800	0.126	0.806
NEFL	SYP	9606.ENSP00000482169	9606.ENSP00000263233	0	0	0	0	0.197	0	0	0.517	0.596
NEFL	UCHL1	9606.ENSP00000482169	9606.ENSP00000284440	0	0	0	0	0.205	0.157	0	0.464	0.609
NEFL	S100B	9606.ENSP00000482169	9606.ENSP00000291700	0	0	0	0	0.120	0.057	0	0.625	0.662
NEFL	TUBB3	9606.ENSP00000482169	9606.ENSP00000320295	0	0	0	0	0.122	0	0	0.540	0.578
NEFL	SOX2	9606.ENSP00000482169	9606.ENSP00000323588	0	0	0	0	0.161	0	0	0.391	0.467
NEFL	SNCG	9606.ENSP00000482169	9606.ENSP00000361087	0	0	0	0	0.116	0	0	0.440	0.484
NEFL	SOX10	9606.ENSP00000482169	9606.ENSP00000380093	0	0	0	0	0.132	0	0	0.339	0.401
NEFL	NRG1	9606.ENSP00000482169	9606.ENSP00000384620	0	0	0	0	0.062	0	0.500	0.193	0.588
NEFL	VSNL1	9606.ENSP00000482169	9606.ENSP00000384719	0	0	0	0	0.246	0	0	0.506	0.611
NEFL	SH3TC2	9606.ENSP00000482169	9606.ENSP00000423660	0	0	0	0	0	0	0	0.606	0.606
NEFL	STMN2	9606.ENSP00000482169	9606.ENSP00000429243	0	0	0	0	0.361	0	0	0.415	0.610
NEFL	RBFOX3	9606.ENSP00000482169	9606.ENSP00000463653	0	0	0	0	0.164	0	0	0.481	0.548
NEFL	PLP1	9606.ENSP00000482169	9606.ENSP00000481006	0	0	0	0	0.325	0.078	0	0.340	0.553
